02353,GRANDLUP ET FAY,02350,GRANDLUP ET FAY,,49.6393180069,3.83480530276
02358,GROUGIS,02110,GROUGIS,,49.9673733527,3.44143561655
02373,HARY,02140,HARY,,49.8210899574,3.91454720458
02378,LA HERIE,02500,LA HERIE,,49.890758884,4.10750632589
02384,HOURY,02140,HOURY,,49.8210899574,3.91454720458
02385,HOUSSET,02250,HOUSSET,,49.738528886,3.80415822108
02391,JEANTES,02140,JEANTES,,49.8210899574,3.91454720458
02393,JOUAIGNES,02220,JOUAIGNES,,49.3180108636,3.5439628093
02398,JUVIGNY,02880,JUVIGNY,,49.4238582409,3.38402828695
02403,LANDIFAY ET BERTAIGNEMONT,02120,LANDIFAY ET BERTAIGNEMONT,,49.8880905983,3.64129929098
02405,LANDOUZY LA VILLE,02140,LANDOUZY LA VILLE,,49.8210899574,3.91454720458
02418,LERZY,02260,LERZY,,49.966610567,3.91127792949
02422,LESQUIELLES ST GERMAIN,02120,LESQUIELLES ST GERMAIN,,49.8880905983,3.64129929098
02426,LEVERGIES,02420,LEVERGIES,,49.965313712,3.25435934968
02427,LHUYS,02220,LHUYS,,49.3180108636,3.5439628093
02428,LICY CLIGNON,02810,LICY CLIGNON,,49.0972662755,3.19919233532
02435,LOGNY LES AUBENTON,02500,LOGNY LES AUBENTON,,49.890758884,4.10750632589
02439,LES SEPTVALLONS,02160,LES SEPTVALLONS,MERVAL,49.3988991643,3.73817191868
02446,LY FONTAINE,02440,LY FONTAINE,,49.7371553151,3.27915713778
02448,MACHECOURT,02350,MACHECOURT,,49.6393180069,3.83480530276
02449,MACOGNY,02470,MACOGNY,,49.1587462946,3.23193409616
02451,MAGNY LA FOSSE,02420,MAGNY LA FOSSE,,49.965313712,3.25435934968
02453,MAIZY,02160,MAIZY,,49.3988991643,3.73817191868
02458,DHUYS ET MORIN EN BRIE,02540,DHUYS ET MORIN EN BRIE,FONTENELLE EN BRIE,48.9128673746,3.4403848461
02460,MARCY SOUS MARLE,02250,MARCY SOUS MARLE,,49.738528886,3.80415822108
02467,MARIZY ST MARD,02470,MARIZY ST MARD,,49.1587462946,3.23193409616
02471,MARTIGNY COURPIERRE,02860,MARTIGNY COURPIERRE,,49.4877552055,3.68304619282
02474,MENNESSIS,02700,MENNESSIS,,49.6402663387,3.29629531322
02477,MERCIN ET VAUX,02200,MERCIN ET VAUX,,49.3519078898,3.32022130463
02482,MEURIVAL,02160,MEURIVAL,,49.3988991643,3.73817191868
02483,MEZIERES SUR OISE,02240,MEZIERES SUR OISE,,49.7790821794,3.44336123783
02490,MONAMPTEUIL,02000,MONAMPTEUIL,,49.5539294526,3.59337928423
02499,MONTBAVIN,02000,MONTBAVIN,,49.5539294526,3.59337928423
02500,MONTBREHAIN,02110,MONTBREHAIN,,49.9673733527,3.44143561655
02501,MONTCHALONS,02860,MONTCHALONS,,49.4877552055,3.68304619282
02502,MONTCORNET,02340,MONTCORNET,,49.6857429854,4.02291889368
02511,MONTIGNY EN ARROUAISE,02110,MONTIGNY EN ARROUAISE,,49.9673733527,3.44143561655
02512,MONTIGNY L ALLIER,02810,MONTIGNY L ALLIER,,49.0972662755,3.19919233532
02515,MONTIGNY LES CONDE,02330,MONTIGNY LES CONDE,,48.9761149923,3.54081832468
02518,MONTLEVON,02330,MONTLEVON,,48.9761149923,3.54081832468
02525,MORCOURT,02100,MORCOURT,,49.8685441759,3.30178111999
02529,MORTIERS,02270,MORTIERS,,49.714634271,3.5968851996
02532,MOY DE L AISNE,02610,MOY DE L AISNE,,49.7503485769,3.3508195834
02533,MURET ET CROUTTES,02210,MURET ET CROUTTES,,49.2129002416,3.35011614589
02535,NAMPCELLES LA COUR,02140,NAMPCELLES LA COUR,,49.8210899574,3.91454720458
02537,NANTEUIL LA FOSSE,02880,NANTEUIL LA FOSSE,,49.4238582409,3.38402828695
02538,NANTEUIL NOTRE DAME,02210,NANTEUIL NOTRE DAME,,49.2129002416,3.35011614589
02539,NAUROY,02420,NAUROY,,49.965313712,3.25435934968
02542,NEUFLIEUX,02300,NEUFLIEUX,,49.5817295222,3.19169688143
02552,NEUVILLETTE,02390,NEUVILLETTE,,49.8377010181,3.51039258756
02554,NOGENTEL,02400,NOGENTEL,,49.0643447361,3.3912505936
02558,LE NOUVION EN THIERACHE,02170,LE NOUVION EN THIERACHE,,50.0019463297,3.79418155637
02559,NOUVION ET CATILLON,02270,NOUVION ET CATILLON,PONT A BUCY,49.714634271,3.5968851996
02566,OGNES,02300,OGNES,,49.5817295222,3.19169688143
02567,OHIS,02500,OHIS,,49.890758884,4.10750632589
02569,OISY,02450,OISY,,50.0067534754,3.69457044766
02577,OSTEL,02370,OSTEL,,49.4107346804,3.51937274632
02578,OULCHES LA VALLEE FOULON,02160,OULCHES LA VALLEE FOULON,,49.3988991643,3.73817191868
02580,OULCHY LE CHATEAU,02210,OULCHY LE CHATEAU,,49.2129002416,3.35011614589
02596,PAVANT,02310,PAVANT,,48.9875725146,3.27825135374
02599,PIERREMANDE,02300,PIERREMANDE,,49.5817295222,3.19169688143
02604,PITHON,02480,PITHON,,49.7350949563,3.17025333523
02605,PLEINE SELVE,02240,PLEINE SELVE,,49.7790821794,3.44336123783
02613,PONTAVERT,02160,PONTAVERT,,49.3988991643,3.73817191868
02621,PRESLES ET THIERNY,02860,PRESLES ET THIERNY,,49.4877552055,3.68304619282
02624,PROISY,02120,PROISY,,49.8880905983,3.64129929098
02625,PROIX,02120,PROIX,,49.8880905983,3.64129929098
02633,QUINCY SOUS LE MONT,02220,QUINCY SOUS LE MONT,,49.3180108636,3.5439628093
02637,REMAUCOURT,02100,REMAUCOURT,,49.8685441759,3.30178111999
02638,REMIES,02270,REMIES,,49.714634271,3.5968851996
02641,RENNEVAL,02340,RENNEVAL,,49.6857429854,4.02291889368
02644,RETHEUIL,02600,RETHEUIL,,49.2730511855,3.12339772854
02653,ROMENY SUR MARNE,02310,ROMENY SUR MARNE,,48.9875725146,3.27825135374
02661,ROYAUCOURT ET CHAILVET,02000,ROYAUCOURT ET CHAILVET,,49.5539294526,3.59337928423
02667,SACONIN ET BREUIL,02200,SACONIN ET BREUIL,,49.3519078898,3.32022130463
02670,ST ALGIS,02260,ST ALGIS,,49.966610567,3.91127792949
02671,ST AUBIN,02300,ST AUBIN,,49.5817295222,3.19169688143
02673,ST CHRISTOPHE A BERRY,02290,ST CHRISTOPHE A BERRY,,49.4210899814,3.18005200266
02674,ST CLEMENT,02360,ST CLEMENT,,49.7487127053,4.14397175229
02675,STE CROIX,02820,STE CROIX,,49.512711001,3.83344703407
02678,STE GENEVIEVE,02340,STE GENEVIEVE,,49.6857429854,4.02291889368
02698,SANCY LES CHEMINOTS,02880,SANCY LES CHEMINOTS,,49.4238582409,3.38402828695
02711,SERCHES,02220,SERCHES,,49.3180108636,3.5439628093
02713,SERINGES ET NESLES,02130,SERINGES ET NESLES,,49.1935797302,3.55982855371
02716,SERVAIS,02700,SERVAIS,,49.6402663387,3.29629531322
02718,SILLY LA POTERIE,02460,SILLY LA POTERIE,,49.1801295296,3.14646603898
02726,SOMMETTE EAUCOURT,02480,SOMMETTE EAUCOURT,,49.7350949563,3.17025333523
02729,SOUCY,02600,SOUCY,,49.2730511855,3.12339772854
02732,SURFONTAINE,02240,SURFONTAINE,,49.7790821794,3.44336123783
02735,TANNIERES,02220,TANNIERES,,49.3180108636,3.5439628093
02737,TAVAUX ET PONTSERICOURT,02250,TAVAUX ET PONTSERICOURT,,49.738528886,3.80415822108
02738,TERGNIER,02700,TERGNIER,FARGNIERS,49.6402663387,3.29629531322
02743,LE THUEL,02340,LE THUEL,,49.6857429854,4.02291889368
02744,TORCY EN VALOIS,02810,TORCY EN VALOIS,,49.0972662755,3.19919233532
02749,TROESNES,02460,TROESNES,,49.1801295296,3.14646603898
